ID,Date,Period,Site,Transect,Morphogroup,Family,Genus,Notes,
3Kam42,0022-06-30,Peak-Bloom,Kamiak,4,SB,Halictidae,Halictus,,
4Kam42,0022-06-30,Peak-Bloom,Kamiak,4,OLB,Andrenidae,Andrena,,
5Kam42,0022-06-30,Peak-Bloom,Kamiak,4,SB,Apidae,Ceratina,,
6Kam42,0022-06-30,Peak-Bloom,Kamiak,4,SB,Halictidae,Lasioglossum,,
1Aso12,0022-06-29,Peak-Bloom,Asotin,1,HB,Apidae,Apis,mellifera,
2Aso12,0022-06-29,Peak-Bloom,Asotin,1,OLB,Andrenidae,Andrena,,
3Aso12,0022-06-29,Peak-Bloom,Asotin,1,OLB,Andrenidae,Andrena,,
4Aso12,0022-06-29,Peak-Bloom,Asotin,1,OLB,Andrenidae,Andrena,,
5Aso12,0022-06-29,Peak-Bloom,Asotin,1,OLB,Andrenidae,Andrena,,
6Aso12,0022-06-29,Peak-Bloom,Asotin,1,OLB,Andrenidae,Andrena,,
7Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Andrena,,
8Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Andrena,,
9Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Protandrena,,
10Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Colletidae,Colletes,,
11Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Protandrena,,
12Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Andrena,,
13Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Halictidae,Lasioglossum,,
14Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Halictidae,Lasioglossum,,
15Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Andrena,,
16Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Andrena,,
17Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Andrena,,
18Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Andrena,,
19Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Andrena,,
20Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Protandrena,,
1Aso22,0022-06-29,Peak-Bloom,Asotin,2,BB,Apidae,Bombus,,
2Aso22,0022-06-29,Peak-Bloom,Asotin,2,OLB,Andrenidae,Andrena,,
3Aso22,0022-06-29,Peak-Bloom,Asotin,2,OLB,Andrenidae,Andrena,,
4Aso22,0022-06-29,Peak-Bloom,Asotin,2,OLB,Andrenidae,Andrena,,
5Aso22,0022-06-29,Peak-Bloom,Asotin,2,OLB,Andrenidae,Andrena,,
6Aso22,0022-06-29,Peak-Bloom,Asotin,2,OLB,Andrenidae,Andrena,,
7Aso22,0022-06-29,Peak-Bloom,Asotin,2,OLB,Andrenidae,Andrena,,
8Aso22,0022-06-29,Peak-Bloom,Asotin,2,OLB,Halictidae,Halictus,,
9Aso22,0022-06-29,Peak-Bloom,Asotin,2,OLB,Halictidae,Lasioglossum,,
10Aso22,0022-06-29,Peak-Bloom,Asotin,2,SB,Halictidae,Lasioglossum,,
11Aso22,0022-06-29,Peak-Bloom,Asotin,2,SB,Halictidae,Halictus,,
12Aso22,0022-06-29,Peak-Bloom,Asotin,2,SB,Halictidae,Lasioglossum,,
13Aso22,0022-06-29,Peak-Bloom,Asotin,2,SB,Halictidae,Lasioglossum,,
14Aso22,0022-06-29,Peak-Bloom,Asotin,2,SB,Halictidae,Lasioglossum,,
15Aso22,0022-06-29,Peak-Bloom,Asotin,2,SB,Halictidae,Lasioglossum,,
16Aso22,0022-06-29,Peak-Bloom,Asotin,2,SB,Halictidae,Lasioglossum,,
17Aso22,0022-06-29,Peak-Bloom,Asotin,2,SB,Andrenidae,Andrena,"Head missing, recovered",
18Aso22,0022-06-29,Peak-Bloom,Asotin,2,SB,Halictidae,Lasioglossum,,
19Aso22,0022-06-29,Peak-Bloom,Asotin,2,SB,Halictidae,Lasioglossum,,
1Aso32,0022-06-29,Peak-Bloom,Asotin,3,OLB,Andrenidae,Andrena,,
2Aso32,0022-06-29,Peak-Bloom,Asotin,3,OLB,Halictidae,Halictus,,
3Aso32,0022-06-29,Peak-Bloom,Asotin,3,SB,Halictidae,Lasioglossum,,
4Aso32,0022-06-29,Peak-Bloom,Asotin,3,SB,Apidae,Ceratina,,
5Aso32,0022-06-29,Peak-Bloom,Asotin,3,SB,Andrenidae,Andrena,,
1Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
2Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
3Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
4Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
5Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
6Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
7Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
8Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
9Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
10Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Protandrena,,
11Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
12Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
13Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
14Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Protandrena,,
15Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
16Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
17Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
18Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,missing abdomen,
19Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
20Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,missing head,
21Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
22Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
23Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
24Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
25Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
26Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
27Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
28Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
29Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
30Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
31Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
32Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
33Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
34Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
35Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
36Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
37Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
38Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
39Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
40Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
41Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
42Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
43Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
44Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
45Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
46Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
47Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
48Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
49Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
50Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,missing abdomen,
51Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
52Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
53Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
54Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
55Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
56Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
57Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
58Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Andrenidae,Andrena,,
59Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Andrenidae,Andrena,,
60Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Andrenidae,Andrena,,
61Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
62Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
63Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
64Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
65Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Andrenidae,Andrena,,
66Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Andrenidae,Andrena,,
67Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Andrenidae,Andrena,,
68Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
69Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
70Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
71Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
72Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
73Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
74Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
75Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Andrenidae,Protandrena,,
76Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
77Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
78Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Andrenidae,Protandrena,wing damaged. Very small compared to other protandrena,
79Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Andrenidae,Perdita,,
1Ck11,0022-06-07,Pre-Bloom,Clark1,1,OLB,Andrenidae,Andrena,,
2Ck11,0022-06-07,Pre-Bloom,Clark1,1,OLB,Andrenidae,Andrena,,
3Ck11,0022-06-07,Pre-Bloom,Clark1,1,OLB,Andrenidae,Andrena,,
4Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Megachilidae,Osmia,,
5Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,
6Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,
7Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,
8Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,
9Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,
10Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,
11Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,
12Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,
13Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,
14Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,
15Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,
16Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,
17Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,
18Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,abdomen missing,
1Ck21,0022-06-07,Pre-Bloom,Clark1,2,SB,Apidae,Ceratina,,
2Ck21,0022-06-07,Pre-Bloom,Clark1,2,SB,Apidae,Ceratina,,
3Ck21,0022-06-07,Pre-Bloom,Clark1,2,SB,Apidae,Ceratina,,
1Ck31,0022-06-07,Pre-Bloom,Clark1,3,SB,Apidae,Ceratina,,
2Ck31,0022-06-07,Pre-Bloom,Clark1,3,OLB,Andrenidae,Andrena,,
1Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Apidae,Nomada,,
2Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Apidae,Nomada,,
3Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Nomada,,
4Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Nomada,,
5Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Nomada,,
6Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Nomada,,
7Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Nomada,,
8Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Nomada,,
9Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
10Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
11Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
12Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
13Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
14Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
15Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
16Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
17Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Sphecodes,missing head,
18Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Sphecodes,,
19Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Sphecodes,,
20Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Sphecodes,,
21Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Nomada,,
22Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Nomada,,
23Ck42,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Nomada,,
24Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Nomada,,
25Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
26Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
27Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
28Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
29Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
30Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
31Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
32Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
33Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
34Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
35Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
36Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
37Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
38Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,missing head,
39Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
40Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
41Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
42Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
43Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
44Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
45Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
46Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
47Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
48Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
49Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
50Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
51Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
52Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
53Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
54Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,
55Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Protandrena,,
56Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Protandrena,,
57Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,weird color morph?,
58Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Ceratina,,
59Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Ceratina,,
60Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Ceratina,,
61Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Ceratina,,
62Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Ceratina,,
63Ck41,0022-06-07,Pre-Bloom,Clark1,4,GB,Halictidae,Lasioglossum,,
64Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Lasioglossum,,
65Ck41,0022-06-07,Pre-Bloom,Clark1,4,GB,Megachilidae,Osmia,,
66Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Lasioglossum,,
67Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Lasioglossum,,
68Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Lasioglossum,,
69Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Lasioglossum,,
70Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Lasioglossum,,
71Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Andrenidae,Andrena,,
72Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Lasioglossum,,
73Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Lasioglossum,,
74Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Lasioglossum,,
75Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Halictus,,
76Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Andrenidae,Protandrena,,
77Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Lasioglossum,,
78Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Halictus,,
1Span12,0022-07-06,Peak-Bloom,Spangle,1,OLB,Halictidae,Halictus,,
1Span22,0022-07-06,Peak-Bloom,Spangle,2,SB,Andrenidae,Perdita,,
2Span22,0022-07-06,Peak-Bloom,Spangle,2,SB,Andrenidae,Perdita,,
3Span22,0022-07-06,Peak-Bloom,Spangle,2,SB,Halictidae,Lasioglossum,,
4Span22,0022-07-06,Peak-Bloom,Spangle,2,SB,Halictidae,Lasioglossum,,
5Span22,0022-07-06,Peak-Bloom,Spangle,2,SB,Halictidae,Lasioglossum,,
1Span32,0022-07-06,Peak-Bloom,Spangle,3,SB,Colletidae,Hylaeus,,
2Span32,0022-07-06,Peak-Bloom,Spangle,3,SB,Halictidae,Lasioglossum,,
1Span42,0022-07-06,Peak-Bloom,Spangle,4,SB,Colletidae,Hylaeus,,
1SH12,0022-07-08,Peak-Bloom,Smoot,1,SB,Apidae,Nomada,,
2SH12,0022-07-08,Peak-Bloom,Smoot,1,SB,Megachilidae,Osmia,,
3SH12,0022-07-08,Peak-Bloom,Smoot,1,GB,Halictidae,Agapostemon,,
4SH12,0022-07-08,Peak-Bloom,Smoot,1,OLB,Halictidae,Halictus,,
5SH12,0022-07-08,Peak-Bloom,Smoot,1,OLB,Halictidae,Halictus,,
6SH12,0022-07-08,Peak-Bloom,Smoot,1,OLB,Andrenidae,Andrena,,
7SH12,0022-07-08,Peak-Bloom,Smoot,1,SB,Halictidae,Sphecodes,,
8SH12,0022-07-08,Peak-Bloom,Smoot,1,SB,Halictidae,Lasioglossum,,
9SH12,0022-07-08,Peak-Bloom,Smoot,1,SB,Halictidae,Lasioglossum,,
1SH22,0022-07-08,Peak-Bloom,Smoot,2,SB,Apidae,Nomada,,
2SH22,0022-07-08,Peak-Bloom,Smoot,2,OLB,Apidae,Melissodes ,,
3SH22,0022-07-08,Peak-Bloom,Smoot,2,SB,Halictidae,Lasioglossum,,
4SH22,0022-07-08,Peak-Bloom,Smoot,2,SB,Halictidae,Lasioglossum,,
5SH22,0022-07-08,Peak-Bloom,Smoot,2,GB,Halictidae,Lasioglossum,,
6SH22,0022-07-08,Peak-Bloom,Smoot,2,OLB,Halictidae,Halictus,,
7SH22,0022-07-08,Peak-Bloom,Smoot,2,OLB,Halictidae,Halictus,,
1SH32,0022-07-08,Peak-Bloom,Smoot,3,OLB,Andrenidae,Andrena,,
2SH32,0022-07-08,Peak-Bloom,Smoot,3,OLB,Andrenidae,Andrena,,
3SH32,0022-07-08,Peak-Bloom,Smoot,3,OLB,Halictidae,Halictus,,
4SH32,0022-07-08,Peak-Bloom,Smoot,3,OLB,Andrenidae,Andrena,,
1Plaz12,0022-07-06,Peak-Bloom,Plaza,1,SB,Andrenidae,Perdita,,
1Plaz42,0022-07-06,Peak-Bloom,Plaza,4,SB,Andrenidae,Perdita,,
2Plaz42,0022-07-06,Peak-Bloom,Plaza,4,OLB,Halictidae,Nomia,,
3Plaz42,0022-07-06,Peak-Bloom,Plaza,4,OLB,Halictidae,Nomia,,
4Plaz42,0022-07-06,Peak-Bloom,Plaza,4,SB,Colletidae,Hylaeus,,
5Plaz42,0022-07-06,Peak-Bloom,Plaza,4,OLB,Halictidae,Halictus,,
6Plaz42,0022-07-06,Peak-Bloom,Plaza,4,OLB,Halictidae,Halictus,,
7Plaz42,0022-07-06,Peak-Bloom,Plaza,4,SB,Andrenidae,Panurginus,,
1SH11,0022-06-21,Pre-Bloom,Smoot,1,SB,Halictidae,Halictus,,
1SH21,0022-06-21,Pre-Bloom,Smoot,2,OLB,Apidae,Nomada,,
2SH21,0022-06-21,Pre-Bloom,Smoot,2,OLB,Andrenidae,Andrena,,
3SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Apidae,Ceratina,,
4SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Apidae,Ceratina,,
5SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Apidae,Ceratina,,
6SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Halictidae,Halictus,,
7SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Halictidae,Halictus,,
8SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Andrenidae,Andrena,,
9SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Halictidae,Halictus,,
10SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Halictidae,Halictus,,
11SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Halictidae,Halictus,,
12SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Halictidae,Halictus,,
13SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Halictidae,Halictus,,
14SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Halictidae,Halictus,,
1SH31,0022-06-21,Pre-Bloom,Smoot,3,OLB,Apidae,Melissodes ,,
2SH31,0022-06-21,Pre-Bloom,Smoot,3,OLB,Apidae,Nomada,,
3SH31,0022-06-21,Pre-Bloom,Smoot,3,OLB,Andrenidae,Andrena,,
4SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Lasioglossum,,
5SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Halictus,,
6SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Lasioglossum,,
7SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Apidae,Ceratina,,
8SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Apidae,Ceratina,,
9SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Apidae,Ceratina,,
10SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Apidae,Ceratina,,
11SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Apidae,Ceratina,,
12SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Apidae,Ceratina,,
13SH31,0022-06-21,Pre-Bloom,Smoot,3,OLB,Andrenidae,Andrena,,
14SH31,0022-06-21,Pre-Bloom,Smoot,3,OLB,Andrenidae,Andrena,,
15SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Lasioglossum,,
16SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Andrenidae,Andrena,,
17SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Lasioglossum,,
18SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Lasioglossum,,
19SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Andrenidae,Andrena,,
