Barcode#,ID,Date,Site,Period,Transect,Genus,Subgenus,Species,sex,HW,det:,Lat,Long,Day,Month,Year,County,State,Country,Host,Catch
WSUC00052344,482,7/20/2022,Hutch_c,3,2,Lasioglossum,,sandhousiellum,F,1.19,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051731,483,7/20/2022,Hutch_c,3,2,Ceratina,,acantha,F,1.63,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052099,484,7/20/2022,Hutch_c,3,2,Lasioglossum,,pulveris,M,1.36,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052274,485,7/20/2022,Hutch_c,3,2,Hylaeus,,granolatus,F,1.12,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052281,486,7/20/2022,Hutch_c,3,2,Lasioglossum,,pulveris,M,1.36,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052208,487,7/20/2022,Hutch_c,3,2,Sphecodes,,C,M,1.25,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052371,488,7/20/2022,Hutch_c,3,2,Lasioglossum,,helianthi,F,1.13,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052125,489,7/20/2022,Hutch_c,3,2,Lasioglossum,,pulveris,M,1.35,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052222,490,7/20/2022,Hutch_c,3,2,Hylaeus,,granolatus,F,1.31,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051847,491,7/20/2022,Hutch_c,3,2,Ceratina,,acantha,F,1.70,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052213,492,7/20/2022,Hutch_c,3,2,Lasioglossum,,zephyrum,F,1.40,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052073,493,7/20/2022,Hutch_c,3,2,Lasioglossum,,pulveris,M,1.36,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052221,494,7/20/2022,Hutch_c,3,2,Hylaeus,,granolatus,F,1.17,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052370,495,7/20/2022,Hutch_c,3,2,Lasioglossum,,sandhousiellum,F,1.23,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052260,496,7/20/2022,Hutch_c,3,2,Hylaeus,,granolatus,F,1.32,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051666,497,7/20/2022,Hutch_c,3,4,Andrena,,prunorum,F,3.70,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051900,498,7/20/2022,Hutch_c,3,4,Andrena,,prunorum,F,3.66,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052122,499,7/20/2022,Hutch_c,3,4,Lasioglossum,,tenax,F,1.45,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051860,500,7/20/2022,Hutch_c,3,4,Ceratina,,acantha,F,1.93,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051713,501,7/20/2022,Hutch_c,3,4,Heriades,,occidentalis,F,1.57,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051652,502,7/20/2022,Hutch_c,3,4,Ceratina,,acantha,F,1.50,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052119,503,7/20/2022,Hutch_c,3,4,Halictus,,tuipautitus,F,1.93,CALankford2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052086,504,7/20/2022,Hutch_c,3,4,Lasioglossum,,pulveris,M,1.52,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052331,505,7/20/2022,Hutch_c,3,4,Lasioglossum,,sandhousiellum,F,1.16,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051873,506,7/20/2022,Hutch_c,3,4,Ceratina,,acantha,F,1.44,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052018,507,7/20/2022,Hutch_c,3,4,Wasp,,,,1.30,,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052097,508,7/20/2022,Hutch_c,3,4,Lasioglossum,,helianthi,F,1.17,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052101,509,7/20/2022,Hutch_c,3,4,Lasioglossum,,nigroviride,F,1.31,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051861,510,7/20/2022,Hutch_c,3,4,Ceratina,,acantha,F,1.35,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052340,511,7/20/2022,Hutch_c,3,4,Halictus,,tuipautitus,F,1.71,CALankford2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052201,512,7/20/2022,Hutch_c,3,4,Lasioglossum,,incompletum,F,1.18,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051964,513,7/20/2022,Hutch_c,3,4,Ceratina,,acantha,F,NA,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052240,514,7/20/2022,Hutch_c,3,4,Lasioglossum,,sandhousiellum,F,1.31,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051730,515,7/20/2022,Hutch_c,3,4,Ceratina,,acantha,F,1.61,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051886,516,7/20/2022,Hutch_c,3,4,Ceratina,,acantha,F,1.37,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052357,517,7/20/2022,Hutch_c,3,4,Lasioglossum,,sandhousiellum,F,1.21,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052266,518,7/20/2022,Hutch_c,3,4,Lasioglossum,,helianthi,F,1.13,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051744,519,7/20/2022,Hutch_c,3,3,Andrena,,prunorum,F,3.64,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051654,520,7/20/2022,Hutch_c,3,3,Andrena,,prunorum,F,3.70,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051680,521,7/20/2022,Hutch_c,3,3,Andrena,,prunorum,F,3.85,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051758,522,7/20/2022,Hutch_c,3,3,Andrena,,prunorum,F,3.47,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051719,523,7/20/2022,Hutch_c,3,3,Andrena,,prunorum,F,3.58,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051797,524,7/20/2022,Hutch_c,3,3,Andrena,,prunorum,F,3.84,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052558,525,7/20/2022,Hutch_c,3,3,Andrena,,scurra,F,2.88,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051772,526,7/20/2022,Hutch_c,3,3,Andrena,,prunorum,F,3.43,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051875,527,7/20/2022,Hutch_c,3,3,Andrena,,prunorum,F,3.72,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051922,528,7/20/2022,Hutch_c,3,3,Apis,,mellifera,F,3.56,CALankford2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051802,529,7/20/2022,Hutch_c,3,3,Andrena,,prunorum,M,3.02,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051765,530,7/20/2022,Hutch_c,3,3,Megachile,,rotundata,M,2.83,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051828,531,7/20/2022,Hutch_c,3,3,Andrena,,prunorum,M,2.99,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052012,532,7/20/2022,Hutch_c,3,3,Wasp,,,,2.45,,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052069,533,7/20/2022,Hutch_c,3,3,Lasioglossum,,pulveris,F,1.50,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052181,534,7/20/2022,Hutch_c,3,3,Sphecodes,,B,F,2.16,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052238,535,7/20/2022,Hutch_c,3,3,Lasioglossum,,quebescens,F,1.82,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052095,536,7/20/2022,Hutch_c,3,3,Lasioglossum,,pulveris,F,1.55,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052351,537,7/20/2022,Hutch_c,3,3,Hylaeus,,leptocephalus,F,1.49,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052090,538,7/20/2022,Hutch_c,3,3,Wasp,,,,1.67,,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052187,539,7/20/2022,Hutch_c,3,3,Lasioglossum,,tenax,F,1.25,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051756,540,7/20/2022,Hutch_c,3,3,Ceratina,,acantha,F,1.51,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052287,541,7/20/2022,Hutch_c,3,3,Hylaeus,,mesillae,F,1.06,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052179,542,7/20/2022,Hutch_c,3,3,Lasioglossum,,prasinogaster,F,1.50,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052360,543,7/20/2022,Hutch_c,3,3,Lasioglossum,,nigroviride,F,1.07,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051700,544,7/20/2022,Hutch_c,3,3,Heriades,,occidentalis,M,1.54,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052261,545,7/20/2022,Hutch_c,3,3,Hylaeus,,granolatus,M,1.23,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052339,546,7/20/2022,Hutch_c,3,3,Hylaeus,,granolatus,M,1.32,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00051743,547,7/20/2022,Hutch_c,3,3,Ceratina,,acantha,F,1.39,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052067,548,7/20/2022,Hutch_c,3,3,Halictus,,tuipautitus,F,1.72,CALankford2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052161,549,7/20/2022,Hutch_c,3,3,Lasioglossum,,tenax,F,1.29,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052597,550,7/20/2022,Hutch_c,3,3,Lasioglossum,,pulveris,M,1.33,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052209,551,7/20/2022,Hutch_c,3,3,Hylaeus,,granolatus,F,1.22,KWWright2025,46.38152,-117.87861,20,July,2022,Columbia,WA,USA,Canola,Net
WSUC00052166,552,6/28/2022,Hutch_c,3,3,Lasioglossum,,prasinogaster,F,1.41,KWWright2025,46.38152,-117.87861,28,June,2022,Columbia,WA,USA,Canola,Net
WSUC00052188,553,6/28/2022,Hutch_c,3,3,Lasioglossum,,sandhousiellum,F,1.25,KWWright2025,46.38152,-117.87861,28,June,2022,Columbia,WA,USA,Canola,Net
WSUC00052373,554,6/28/2022,Hutch_c,3,3,Lasioglossum,,nigroviride,F,1.41,KWWright2025,46.38152,-117.87861,28,June,2022,Columbia,WA,USA,Canola,Net
WSUC00052326,555,6/28/2022,Hutch_c,3,3,Hylaeus,,mesillae,M,1.13,KWWright2025,46.38152,-117.87861,28,June,2022,Columbia,WA,USA,Canola,Net
WSUC00052216,556,6/28/2022,Hutch_c,3,3,Lasioglossum,,pulveris,M,NA,KWWright2025,46.38152,-117.87861,28,June,2022,Columbia,WA,USA,Canola,Net
WSUC00052088,557,6/28/2022,Hutch_c,3,3,Lasioglossum,,prasinogaster,F,1.48,KWWright2025,46.38152,-117.87861,28,June,2022,Columbia,WA,USA,Canola,Net
WSUC00051791,558,6/28/2022,Hutch_c,3,3,Heriades,,occidentalis,M,1.48,KWWright2025,46.38152,-117.87861,28,June,2022,Columbia,WA,USA,Canola,Net
WSUC00052236,559,6/28/2022,Hutch_c,3,3,Halictus,,tuipautitus,F,1.65,CALankford2025,46.38152,-117.87861,28,June,2022,Columbia,WA,USA,Canola,Net
WSUC00052247,560,6/28/2022,Hutch_c,3,3,Hylaeus,,granolatus,F,1.14,KWWright2025,46.38152,-117.87861,28,June,2022,Columbia,WA,USA,Canola,Net
WSUC00052560,561,6/28/2022,Hutch_c,3,3,Lasioglossum,(Dialictus),,M,1.17,CALankford2025,46.38152,-117.87861,28,June,2022,Columbia,WA,USA,Canola,Net
WSUC00052363,562,6/30/2022,OD_c,2,2,Sphecodes,,A,F,2.45,KWWright2025,46.76809,-117.04099,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051940,563,6/28/2022,Clark1_c,2,1,Andrena,,prunorum,F,3.17,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051660,564,6/28/2022,Clark1_c,2,1,Andrena,,prunorum,M,3.16,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052011,565,6/28/2022,Clark1_c,2,1,Andrena,,prunorum,M,3.23,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052545,566,6/28/2022,Clark1_c,2,1,Andrena,,scurra,F,3.00,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052532,567,6/28/2022,Clark1_c,2,1,Andrena,,scurra,F,2.87,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052321,568,6/28/2022,Clark1_c,2,1,Lasioglossum,,nigroviride,F,1.39,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052053,569,6/28/2022,Clark1_c,2,1,Halictus,,confuscus,F,1.88,CALankford2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052219,570,6/28/2022,Clark1_c,2,1,Lasioglossum,,punctatoventre,F,NA,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052175,571,6/28/2022,Clark1_c,2,1,Lasioglossum,,incompletum,F,1.40,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051992,572,6/28/2022,Clark1_c,2,1,Andrena,,prunorum,F,3.72,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052496,573,6/28/2022,Clark1_c,2,1,Nomada,,B,F,2.40,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052259,574,6/28/2022,Clark1_c,2,1,Sphecodes,,A,F,2.45,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052191,575,6/28/2022,Clark1_c,2,1,Lasioglossum,,nigroviride,F,1.41,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052232,576,6/28/2022,Clark1_c,2,1,Lasioglossum,,punctatoventre,F,1.57,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052114,577,6/28/2022,Clark1_c,2,1,Lasioglossum,,nigroviride,F,1.35,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052171,578,6/28/2022,Clark1_c,2,1,Halictus,,tuipautitus,F,1.77,CALankford2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052230,579,6/28/2022,Clark1_c,2,1,Lasioglossum,,nigroviride,F,1.46,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052204,580,6/28/2022,Clark1_c,2,1,Lasioglossum,,nigroviride,F,1.36,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052049,581,6/28/2022,Clark1_c,2,1,Lasioglossum,,nigroviride,F,1.43,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052348,582,6/28/2022,Clark1_c,2,1,Lasioglossum,,prasinogaster,F,1.39,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052123,583,6/28/2022,Clark1_c,2,1,Lasioglossum,,incompletum,F,1.37,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052206,584,6/28/2022,Clark1_c,2,1,Lasioglossum,,punctatventre,F,1.38,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052193,585,6/28/2022,Clark1_c,2,1,Lasioglossum,,punctatventre,F,1.57,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052295,586,6/28/2022,Clark1_c,2,1,Lasioglossum,,nigroviride,F,1.35,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052033,587,6/28/2022,Clark1_c,2,1,Lasioglossum,,punctatoventre,F,1.50,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052058,588,6/28/2022,Clark1_c,2,1,Lasioglossum,,incompletum,F,1.35,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052269,589,6/28/2022,Clark1_c,2,1,Lasioglossum,,nigroviride,F,1.48,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052308,590,6/28/2022,Clark1_c,2,1,Lasioglossum,,nigroviride,F,1.45,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052284,591,6/28/2022,Clark1_c,2,1,Lasioglossum,,punctatoventre,F,1.48,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052152,592,6/28/2022,Clark1_c,2,1,Lasioglossum,,nigroviride,F,1.38,KWWright2025,46.82887,-117.14836,28,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051920,593,7/5/2022,Chip2_c,2,2,Andrena,,prunorum,M,3.05,KWWright2025,46.736343,-117.070387,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052282,594,7/5/2022,Chip2_c,2,3,Lasioglossum,,nigroviride,F,1.49,KWWright2025,46.736343,-117.070387,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052225,595,7/25/2022,Chip2_c,3,3,Lasioglossum,,pulveris,F,1.57,KWWright2025,46.736343,-117.070387,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052416,596,7/25/2022,Chip2_c,3,3,Lasioglossum,(Dialictus),,M,1.23,CALankford2025,46.736343,-117.070387,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052366,597,7/25/2022,Chip2_c,3,3,Lasioglossum,,pulveris,F,NA,KWWright2025,46.736343,-117.070387,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052080,598,7/25/2022,Chip2_c,3,4,Lasioglossum,,pulveris,F,1.56,KWWright2025,46.736343,-117.070387,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052141,599,7/25/2022,Chip2_c,3,4,Lasioglossum,,punctatoventre,F,1.55,KWWright2025,46.736343,-117.070387,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052442,600,7/25/2022,Chip2_c,3,4,Lasioglossum,(Dialictus),,M,1.25,CALankford2025,46.736343,-117.070387,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052251,601,7/25/2022,Chip2_c,3,4,Lasioglossum,,pulveris,F,1.50,KWWright2025,46.736343,-117.070387,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052093,602,7/25/2022,Chip2_c,3,4,Lasioglossum,,pulveris,F,NA,KWWright2025,46.736343,-117.070387,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051816,603,7/5/2022,Chip1_c,2,1,Andrena,,prunorum,M,3.16,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051770,604,7/5/2022,Chip1_c,2,3,Lasioglossum,(Hemihalictus),A,M,1.47,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052169,605,7/5/2022,Chip1_c,2,3,Sphecodes,,B,M,1.39,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052054,606,7/5/2022,Chip1_c,2,3,Halictus,,tuipautitus,F,1.83,CALankford2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052311,607,7/5/2022,Chip1_c,2,3,Sphecodes,,A,F,2.22,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052183,608,7/5/2022,Chip1_c,2,3,Hylaeus,,Hylaeus,polifolii,1.18,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051977,609,7/5/2022,Chip1_c,2,3,Ceratina,,nanula,M,1.32,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
Damaged,610,7/5/2022,Chip1_c,2,3,,,,,1.02,,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051896,611,7/5/2022,Chip1_c,2,2,Apis,,mellifera,F,3.78,CALankford2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051909,612,7/5/2022,Chip1_c,2,2,Apis,,mellifera,F,3.74,CALankford2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051809,613,7/5/2022,Chip1_c,2,2,Anthophora,,urbana,M,3.46,CALankford2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051972,614,7/5/2022,Chip1_c,2,2,Andrena,,prunorum,M,3.26,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052559,615,7/5/2022,Chip1_c,2,2,Andrena,,knuthiana,F,2.51,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052220,616,7/5/2022,Chip1_c,2,2,Sphecodes,,A,F,2.37,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052292,617,7/5/2022,Chip1_c,2,2,Lasioglossum,,incompletum,F,1.35,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052145,618,7/5/2022,Chip1_c,2,2,Halictus,,tuipautitus,F,1.68,CALankford2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052585,619,7/5/2022,Chip1_c,2,2,Andrena,,knuthiana,F,2.36,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052347,620,7/5/2022,Chip1_c,2,2,Lasioglossum,,nigroviride,F,1.47,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051822,621,7/5/2022,Chip1_c,2,2,Ceratina,,acantha,F,1.61,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052111,622,7/5/2022,Chip1_c,2,2,Lasioglossum,,cressoni,F,1.72,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052334,623,7/5/2022,Chip1_c,2,2,Lasioglossum,,nigroviride,F,1.49,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052235,624,7/5/2022,Chip1_c,2,2,Hylaeus,,granolatus,M,1.15,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052040,625,7/5/2022,Chip1_c,2,2,Halictus,,confuscus,F,1.86,CALankford2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052196,626,7/5/2022,Chip1_c,2,4,Hylaeus,,mesillae,M,1.19,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051717,627,7/5/2022,Chip1_c,2,2,Ceratina,,acantha,F,1.28,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052352,628,7/5/2022,Chip1_c,2,2,Hylaeus,,mesillae,M,1.01,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051912,629,7/5/2022,Chip1_c,2,2,Ceratina,,nanula,M,1.40,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051834,630,7/5/2022,Chip1_c,2,2,Ceratina,,nanula,M,1.40,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052170,631,7/5/2022,Chip1_c,2,2,Hylaeus,,mesillae,M,0.99,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052365,632,7/5/2022,Chip1_c,2,2,Hylaeus,,mesillae,M,1.01,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051704,633,7/5/2022,Chip1_c,2,2,Ceratina,,nanula,M,1.15,KWWright2025,46.71893,-117.13018,5,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051948,634,7/27/2022,Air_c,3,1,Apis,,mellifera,F,3.66,CALankford2025,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051857,635,7/27/2022,Air_c,3,1,Apis,,mellifera,F,3.40,CALankford2025,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051974,636,7/27/2022,Air_c,3,1,Apis,,mellifera,F,3.65,CALankford2025,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
