ID,date,period,site,transect,morphogroup,family,genus,Notes,week,land_type
9Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Apidae,Ceratina,,27,canola
10Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Apidae,Ceratina,,27,canola
11Chp32,0022-07-05,Peak-Bloom,Chipman1,3,OLB,Andrenidae,Andrena,,27,canola
12Chp32,0022-07-05,Peak-Bloom,Chipman1,3,OLB,Andrenidae,Andrena,,27,canola
13Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Halictidae,Lasioglossum,,27,canola
14Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Andrenidae,Andrena,,27,canola
15Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Andrenidae,Andrena,,27,canola
16Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Andrenidae,Andrena,,27,canola
17Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Andrenidae,Andrena,,27,canola
1Chp42,0022-07-05,Peak-Bloom,Chipman1,4,OLB,Andrenidae,Andrena,,27,canola
2Chp42,0022-07-05,Peak-Bloom,Chipman1,4,HB,Apidae,Apis,mellifera,27,canola
3Chp42,0022-07-05,Peak-Bloom,Chipman1,4,HB,Apidae,Apis,mellifera,27,canola
4Chp42,0022-07-05,Peak-Bloom,Chipman1,4,BB,Apidae,Bombus,,27,canola
5Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Apidae,Ceratina,,27,canola
6Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Apidae,Ceratina,,27,canola
7Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Apidae,Ceratina,,27,canola
8Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Apidae,Ceratina,,27,canola
9Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Apidae,Ceratina,,27,canola
10Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Apidae,Ceratina,,27,canola
11Chp42,0022-07-05,Peak-Bloom,Chipman1,4,OLB,Andrenidae,Andrena,,27,canola
12Chp42,0022-07-05,Peak-Bloom,Chipman1,4,OLB,Andrenidae,Andrena,,27,canola
13Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Andrenidae,Andrena,,27,canola
14Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Andrenidae,Andrena,,27,canola
15Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Andrenidae,Andrena,,27,canola
16Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Andrenidae,Andrena,,27,canola
1Kam12,0022-06-30,Peak-Bloom,Kamiak,1,OLB,Apidae,Melissodes,,26,canola
2Kam12,0022-06-30,Peak-Bloom,Kamiak,1,SB,Megachilidae,Osmia,,26,canola
3Kam12,0022-06-30,Peak-Bloom,Kamiak,1,SB,Apidae,Nomada,,26,canola
4Kam12,0022-06-30,Peak-Bloom,Kamiak,1,OLB,Colletidae,Colletes,,26,canola
5Kam12,0022-06-30,Peak-Bloom,Kamiak,1,OLB,Andrenidae,Andrena,,26,canola
6Kam12,0022-06-30,Peak-Bloom,Kamiak,1,OLB,Halictidae,Lasioglossum,,26,canola
7Kam12,0022-06-30,Peak-Bloom,Kamiak,1,SB,Halictidae,Dufourea,,26,canola
8Kam12,0022-06-30,Peak-Bloom,Kamiak,1,SB,Halictidae,Lasioglossum,,26,canola
9Kam12,0022-06-30,Peak-Bloom,Kamiak,1,SB,Halictidae,Dufourea,,26,canola
10Kam12,0022-06-30,Peak-Bloom,Kamiak,1,SB,Halictidae,Dufourea,,26,canola
1Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Megachilidae,Osmia,,26,canola
2Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Andrenidae,Andrena,,26,canola
3Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Apidae,Nomada,red,26,canola
4Kam22,0022-06-30,Peak-Bloom,Kamiak,2,SB,Apidae,Nomada,red,26,canola
5Kam22,0022-06-30,Peak-Bloom,Kamiak,2,SB,Apidae,Nomada,red,26,canola
6Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Andrenidae,Andrena,,26,canola
7Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Andrenidae,Andrena,,26,canola
8Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Andrenidae,Andrena,,26,canola
9Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Andrenidae,Andrena,,26,canola
10Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Andrenidae,Andrena,,26,canola
11Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Halictidae,Lasioglossum,,26,canola
12Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Halictidae,Lasioglossum,,26,canola
13Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Colletidae,Colletes,,26,canola
14Kam22,0022-06-30,Peak-Bloom,Kamiak,2,SB,Halictidae,Lasioglossum,,26,canola
15Kam22,0022-06-30,Peak-Bloom,Kamiak,2,SB,Halictidae,Lasioglossum,,26,canola
16Kam22,0022-06-30,Peak-Bloom,Kamiak,2,SB,Halictidae,Lasioglossum,,26,canola
17Kam22,0022-06-30,Peak-Bloom,Kamiak,2,SB,Halictidae,Lasioglossum,,26,canola
18Kam22,0022-06-30,Peak-Bloom,Kamiak,2,SB,Halictidae,Dufourea,,26,canola
1Kam32,0022-06-30,Peak-Bloom,Kamiak,3,SB,Halictidae,Sphecodes,,26,canola
2Kam32,0022-06-30,Peak-Bloom,Kamiak,3,OLB,Apidae,Melissodes,,26,canola
3Kam32,0022-06-30,Peak-Bloom,Kamiak,3,OLB,Apidae,Melissodes,,26,canola
4Kam32,0022-06-30,Peak-Bloom,Kamiak,3,SB,Megachilidae,Osmia,,26,canola
5Kam32,0022-06-30,Peak-Bloom,Kamiak,3,SB,Apidae,Nomada,,26,canola
6Kam32,0022-06-30,Peak-Bloom,Kamiak,3,SB,Apidae,Ceratina,,26,canola
7Kam32,0022-06-30,Peak-Bloom,Kamiak,3,OLB,Andrenidae,Andrena,,26,canola
8Kam32,0022-06-30,Peak-Bloom,Kamiak,3,OLB,Andrenidae,Andrena,,26,canola
9Kam32,0022-06-30,Peak-Bloom,Kamiak,3,SB,Andrenidae,Andrena,,26,canola
1Kam42,0022-06-30,Peak-Bloom,Kamiak,4,SB,Apidae,Nomada,,26,canola
2Kam42,0022-06-30,Peak-Bloom,Kamiak,4,SB,Megachilidae,Anthidium,,26,canola
3Kam42,0022-06-30,Peak-Bloom,Kamiak,4,SB,Halictidae,Halictus,,26,canola
4Kam42,0022-06-30,Peak-Bloom,Kamiak,4,OLB,Andrenidae,Andrena,,26,canola
5Kam42,0022-06-30,Peak-Bloom,Kamiak,4,SB,Apidae,Ceratina,,26,canola
6Kam42,0022-06-30,Peak-Bloom,Kamiak,4,SB,Halictidae,Lasioglossum,,26,canola
1Aso12,0022-06-29,Peak-Bloom,Asotin,1,HB,Apidae,Apis,mellifera,26,canola
2Aso12,0022-06-29,Peak-Bloom,Asotin,1,OLB,Andrenidae,Andrena,,26,canola
3Aso12,0022-06-29,Peak-Bloom,Asotin,1,OLB,Andrenidae,Andrena,,26,canola
4Aso12,0022-06-29,Peak-Bloom,Asotin,1,OLB,Andrenidae,Andrena,,26,canola
5Aso12,0022-06-29,Peak-Bloom,Asotin,1,OLB,Andrenidae,Andrena,,26,canola
6Aso12,0022-06-29,Peak-Bloom,Asotin,1,OLB,Andrenidae,Andrena,,26,canola
7Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Andrena,,26,canola
8Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Andrena,,26,canola
9Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Protandrena,,26,canola
10Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Colletidae,Colletes,,26,canola
11Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Protandrena,,26,canola
12Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Andrena,,26,canola
13Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Halictidae,Lasioglossum,,26,canola
14Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Halictidae,Lasioglossum,,26,canola
15Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Andrena,,26,canola
16Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Andrena,,26,canola
17Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Andrena,,26,canola
18Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Andrena,,26,canola
19Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Andrena,,26,canola
20Aso12,0022-06-29,Peak-Bloom,Asotin,1,SB,Andrenidae,Protandrena,,26,canola
1Aso22,0022-06-29,Peak-Bloom,Asotin,2,BB,Apidae,Bombus,,26,canola
2Aso22,0022-06-29,Peak-Bloom,Asotin,2,OLB,Andrenidae,Andrena,,26,canola
3Aso22,0022-06-29,Peak-Bloom,Asotin,2,OLB,Andrenidae,Andrena,,26,canola
4Aso22,0022-06-29,Peak-Bloom,Asotin,2,OLB,Andrenidae,Andrena,,26,canola
5Aso22,0022-06-29,Peak-Bloom,Asotin,2,OLB,Andrenidae,Andrena,,26,canola
6Aso22,0022-06-29,Peak-Bloom,Asotin,2,OLB,Andrenidae,Andrena,,26,canola
7Aso22,0022-06-29,Peak-Bloom,Asotin,2,OLB,Andrenidae,Andrena,,26,canola
8Aso22,0022-06-29,Peak-Bloom,Asotin,2,OLB,Halictidae,Halictus,,26,canola
9Aso22,0022-06-29,Peak-Bloom,Asotin,2,OLB,Halictidae,Lasioglossum,,26,canola
10Aso22,0022-06-29,Peak-Bloom,Asotin,2,SB,Halictidae,Lasioglossum,,26,canola
11Aso22,0022-06-29,Peak-Bloom,Asotin,2,SB,Halictidae,Halictus,,26,canola
12Aso22,0022-06-29,Peak-Bloom,Asotin,2,SB,Halictidae,Lasioglossum,,26,canola
13Aso22,0022-06-29,Peak-Bloom,Asotin,2,SB,Halictidae,Lasioglossum,,26,canola
14Aso22,0022-06-29,Peak-Bloom,Asotin,2,SB,Halictidae,Lasioglossum,,26,canola
15Aso22,0022-06-29,Peak-Bloom,Asotin,2,SB,Halictidae,Lasioglossum,,26,canola
16Aso22,0022-06-29,Peak-Bloom,Asotin,2,SB,Halictidae,Lasioglossum,,26,canola
17Aso22,0022-06-29,Peak-Bloom,Asotin,2,SB,Andrenidae,Andrena,Head missing, recovered,26,canola
18Aso22,0022-06-29,Peak-Bloom,Asotin,2,SB,Halictidae,Lasioglossum,,26,canola
19Aso22,0022-06-29,Peak-Bloom,Asotin,2,SB,Halictidae,Lasioglossum,,26,canola
1Aso32,0022-06-29,Peak-Bloom,Asotin,3,OLB,Andrenidae,Andrena,,26,canola
2Aso32,0022-06-29,Peak-Bloom,Asotin,3,OLB,Halictidae,Halictus,,26,canola
3Aso32,0022-06-29,Peak-Bloom,Asotin,3,SB,Halictidae,Lasioglossum,,26,canola
4Aso32,0022-06-29,Peak-Bloom,Asotin,3,SB,Apidae,Ceratina,,26,canola
5Aso32,0022-06-29,Peak-Bloom,Asotin,3,SB,Andrenidae,Andrena,,26,canola
1Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
2Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
3Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
4Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
5Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
6Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
7Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
8Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
9Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
10Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Protandrena,,26,canola
11Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
12Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
13Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
14Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Protandrena,,26,canola
15Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
16Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
17Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
18Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,missing abdomen,26,canola
19Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
20Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,missing head,26,canola
21Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
22Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
23Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
24Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
25Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
26Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
27Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
28Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
29Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
30Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
31Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
32Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
33Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
34Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
35Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
36Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
37Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
38Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
39Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
40Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
41Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
42Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
43Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
44Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
45Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
46Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
47Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
48Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
49Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
50Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,missing abdomen,26,canola
51Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
52Aso42,0022-06-29,Peak-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,26,canola
53Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,26,canola
54Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,26,canola
55Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,26,canola
56Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,26,canola
57Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,26,canola
58Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Andrenidae,Andrena,,26,canola
59Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Andrenidae,Andrena,,26,canola
60Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Andrenidae,Andrena,,26,canola
61Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,26,canola
62Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,26,canola
63Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,26,canola
64Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,26,canola
65Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Andrenidae,Andrena,,26,canola
66Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Andrenidae,Andrena,,26,canola
67Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Andrenidae,Andrena,,26,canola
68Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,26,canola
69Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,26,canola
70Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,26,canola
71Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,26,canola
72Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,26,canola
73Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,26,canola
74Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,26,canola
75Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Andrenidae,Protandrena,,26,canola
76Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,26,canola
77Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,26,canola
78Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Andrenidae,Protandrena,wing damaged. Very small compared to other protandrena,26,canola
79Aso42,0022-06-29,Peak-Bloom,Asotin,4,SB,Andrenidae,Perdita,,26,canola
1Ck11,0022-06-07,Pre-Bloom,Clark1,1,OLB,Andrenidae,Andrena,,23,canola
2Ck11,0022-06-07,Pre-Bloom,Clark1,1,OLB,Andrenidae,Andrena,,23,canola
3Ck11,0022-06-07,Pre-Bloom,Clark1,1,OLB,Andrenidae,Andrena,,23,canola
4Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Megachilidae,Osmia,,23,canola
5Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,23,canola
6Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,23,canola
7Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,23,canola
8Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,23,canola
9Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,23,canola
10Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,23,canola
11Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,23,canola
12Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,23,canola
13Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,23,canola
14Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,23,canola
15Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,23,canola
16Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,23,canola
17Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,,23,canola
18Ck11,0022-06-07,Pre-Bloom,Clark1,1,SB,Apidae,Ceratina,abdomen missing,23,canola
1Ck21,0022-06-07,Pre-Bloom,Clark1,2,SB,Apidae,Ceratina,,23,canola
2Ck21,0022-06-07,Pre-Bloom,Clark1,2,SB,Apidae,Ceratina,,23,canola
3Ck21,0022-06-07,Pre-Bloom,Clark1,2,SB,Apidae,Ceratina,,23,canola
1Ck31,0022-06-07,Pre-Bloom,Clark1,3,SB,Apidae,Ceratina,,23,canola
2Ck31,0022-06-07,Pre-Bloom,Clark1,3,OLB,Andrenidae,Andrena,,23,canola
1Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Apidae,Nomada,,23,canola
2Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Apidae,Nomada,,23,canola
3Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Nomada,,23,canola
4Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Nomada,,23,canola
5Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Nomada,,23,canola
6Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Nomada,,23,canola
7Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Nomada,,23,canola
8Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Nomada,,23,canola
9Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
10Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
11Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
12Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
13Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
14Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
15Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
16Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
17Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Sphecodes,missing head,23,canola
18Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Sphecodes,,23,canola
19Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Sphecodes,,23,canola
20Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Sphecodes,,23,canola
21Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Nomada,,23,canola
22Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Nomada,,23,canola
23Ck42,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Nomada,,23,canola
24Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Nomada,,23,canola
25Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
26Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
27Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
28Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
29Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
30Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
31Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
32Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
33Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
34Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
35Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
36Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
37Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
38Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,missing head,23,canola
39Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
40Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
41Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
42Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
43Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
44Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
45Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
46Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
47Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
48Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
49Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
50Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
51Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
52Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
53Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
54Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,,23,canola
55Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Protandrena,,23,canola
56Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Protandrena,,23,canola
57Ck41,0022-06-07,Pre-Bloom,Clark1,4,OLB,Andrenidae,Andrena,weird color morph?,23,canola
58Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Ceratina,,23,canola
59Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Apidae,Ceratina,,23,canola
