ID,date,period,site,land_type,latitude,longitude,transect,morphogroup,family,genus,head_width,intertegular_space,Notes,Notes
79Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.39,0.98,Male,Male
7Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.35,0.87,Male,Male
7Chp21,0022-06-02,1,Chipman1,semi,46.721549,-117.153,2,Solitary,Apidae,Ceratina,1.38,0.97,Male,Male
7Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.26,0.88,Male,Male
7Ck22,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,2,Solitary,Apidae,Ceratina,1.3,0.89,Female,Female
80Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.43,0.89,Male,Male
81Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.43,0.91,Male,Male
82Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.4,0.93,Male,Male
83Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.21,0.78,Male,Male
84Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.6,0.93,Male,Male
85Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.48,0.97,Male,Male
86Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.29,0.85,Male,Male
87Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.46,0.93,Male,Male
88Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.29,0.87,Male,Male
89Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.26,0.75,Male,Male
8Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.43,0.97,Male,Male
8Chp21,0022-06-02,1,Chipman1,semi,46.721549,-117.153,2,Solitary,Apidae,Ceratina,1.39,0.9,Male,Male
8Chp41,0022-06-02,1,Chipman1,semi,46.721549,-117.153,4,Solitary,Apidae,Ceratina,1.47,1.06,Male,Male
8Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.25,0.76,Male,Male
8Ck22,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,2,Solitary,Apidae,Ceratina,1.46,0.98,Female,Female
90Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.36,0.88,Male,Male
91Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.32,0.92,Male,Male
92Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.26,0.9,Male,Male
93Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.34,0.89,Male,Male
94Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.47,0.93,Male,Male
95Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.33,0.84,Male,Male
96Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.25,0.92,Male,Male
97Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.27,0.78,Male,Male
98Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.55,0.94,Male,Male
99Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.44,0.92,Male,Male
9Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.42,0.98,Male,Male
9Chp21,0022-06-02,1,Chipman1,semi,46.721549,-117.153,2,Solitary,Apidae,Ceratina,1.41,0.92,Male,Male
9Chp31,0022-06-02,1,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.38,0.97,Male,Male
9Chp41,0022-06-02,1,Chipman1,semi,46.721549,-117.153,4,Solitary,Apidae,Ceratina,1.35,0.96,Male,Male
9Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.39,0.93,Male,Male
41Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Diadasia,2.84,2.46,,
43Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Diadasia,2.66,2.22,,
46Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Diadasia,2.94,2.31,,
1SH13,0022-07-27,3,Smoot,natural,46.82218897,-117.237749,1,Solitary,Apidae,Epoleus,2.85,1.95,,
4SH13,0022-07-27,3,Smoot,natural,46.82218897,-117.237749,1,Solitary,Apidae,Epoleus,2.8,1.67,,
10Hut11,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Apidae,Eucera,4.11,3.32,,
17Kam11,0022-06-15,1,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Apidae,Eucera,4.06,2.8,,
1Hut23,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,2,Solitary,Apidae,Eucera,3.97,3.35,Silas Checked,*Silas Check
1SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Apidae,Eucera,3.73,2.79,,
28SH41,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,4,Solitary,Apidae,Eucera,3.84,2.87,,
2Kam31,0022-06-15,1,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Apidae,Eucera,4.22,3.26,,
3Kam31,0022-06-15,1,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Apidae,Eucera,4.13,3.16,,
3Kam41,0022-06-15,1,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Apidae,Eucera,4.05,2.81,,
2Kam21,0022-06-15,1,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Apidae,Melecta,3.6,2.65,,
1Kam12,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Apidae,Melissodes,4.1,3.26,,
2Kam32,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Apidae,Melissodes,4.04,3.07,,
3Kam32,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Apidae,Melissodes,3.9,3.14,,
2SH22,0022-07-08,2,Smoot ,natural,46.82218897,-117.237749,2,Solitary,Apidae,Melissodes,4.13,3,,
10SH41,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,4,Solitary,Apidae,Nomada,2.55,1.58,,
14Aso43,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,4,Solitary,Apidae,Nomada,2.23,1.24,,
15Ckk21,0022-06-07,1,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Nomada,1.76,1.22,*Silas check. Keys out to nomada but looks like wasp,*Silas check. Keys out to nomada but looks like wasp
1Aso11,0022-06-08,1,Asotin,natural,46.26055038,-117.29982,1,Solitary,Apidae,Nomada,3.65,2.36,,
1Chp41,0022-06-02,1,Chipman1,semi,46.721549,-117.153,4,Solitary,Apidae,Nomada,2.3,1.29,,
1Chpp32,0022-07-05,2,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Nomada,2.47,1.7,,
1Ck12,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Apidae,Nomada,2.64,1.77,,
1Ck32,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,3,Solitary,Apidae,Nomada,2.58,1.62,,
1Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Nomada,3.43,2.22,,
1Ckk11,0022-06-07,1,Clark2,natural,46.835963,-117.220154,1,Solitary,Apidae,Nomada,1.85,1.16,,
1Ckk12,0022-06-27,2,Clark2,natural,46.835963,-117.220154,1,Solitary,Apidae,Nomada,2.45,1.62,,
1Ckk21,0022-06-07,1,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Nomada,2.17,1.26,,
1Ckk22,0022-06-27,2,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Nomada,2.32,1.54,,
1Ckk41,0022-06-07,1,Clark2,natural,46.835963,-117.220154,4,Solitary,Apidae,Nomada,3.53,2.23,,
1Hut31,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Apidae,Nomada,3.4,2.18,,
1Hut41,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Apidae,Nomada,3.6,2.23,,
1Kam11,0022-06-15,1,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Apidae,Nomada,3.59,2.48,,
1Kam21,0022-06-15,1,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Apidae,Nomada,3.2,2.26,,
1Kam41,0022-06-15,1,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Apidae,Nomada,2.21,1.31,,
1Kam42,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Apidae,Nomada,2.64,1.91,,
1Kam43,0022-07-19,3,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Apidae,Nomada,2.69,1.71,,
1SH21,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,2,Solitary,Apidae,Nomada,2.54,1.65,,
1SH22,0022-07-08,2,Smoot ,natural,46.82218897,-117.237749,2,Solitary,Apidae,Nomada,2.38,1.5,,
1SH41,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,4,Solitary,Apidae,Nomada,2.07,1.22,,
21Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Apidae,Nomada,2.34,1.32,,
21Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Nomada,2.34,1.39,,
22Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Nomada,2.59,1.73,,
23Ck42,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Nomada,1.9,1.09,,
24Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Nomada,2.19,1.25,,
27Chpp31,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Nomada,2,1.12,,
2Aso41,0022-06-08,1,Asotin,natural,46.26055038,-117.29982,4,Solitary,Apidae,Nomada,2.39,1.35,,
2Chp21,0022-06-02,1,Chipman1,semi,46.721549,-117.153,2,Solitary,Apidae,Nomada,2.46,1.63,,
2Ck13,0022-07-26,3,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Apidae,Nomada,1.56,1.12,,incorrect measurements?
2Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Nomada,3.22,2.07,,
2Ck42,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Nomada,2.74,1.91,,
2Ckk12,0022-06-27,2,Clark2,natural,46.835963,-117.220154,1,Solitary,Apidae,Nomada,2.5,1.61,,
2Ckk21,0022-06-07,1,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Nomada,2.16,1.27,,
2Ckk22,0022-06-27,2,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Nomada,2.6,1.69,,
2Ckk41,0022-06-07,1,Clark2,natural,46.835963,-117.220154,4,Solitary,Apidae,Nomada,2.11,1.32,,
2Hut11,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Apidae,Nomada,3.07,1.77,,
2Hut31,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Apidae,Nomada,3.29,2.24,,
2Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Apidae,Nomada,2.44,2.02,,
2Hut41,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Apidae,Nomada,3.34,2.02,,
2Kam11,0022-06-15,1,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Apidae,Nomada,3.31,2.18,,
2Kam41,0022-06-15,1,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Apidae,Nomada,2.16,1.31,"Head missing, recovered. Abdomen missing","Head missing, recovered. Abdomen missing"
2SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Apidae,Nomada,2.2,1.34,,
2SH33,0022-07-27,3,Smoot,natural,46.82218897,-117.237749,3,Solitary,Apidae,Nomada,2.81,1.85,,
2SH41,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,4,Solitary,Apidae,Nomada,2.57,1.58,,
31SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Apidae,Nomada,2.69,1.74,abdomen missing,abdomen missing
37Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Apidae,Nomada,2.72,1.9,,
3Aso33,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,3,Solitary,Apidae,Nomada,2.62,1.57,,
3Aso41,0022-06-08,1,Asotin,natural,46.26055038,-117.29982,4,Solitary,Apidae,Nomada,3.5,2.35,,
3Aso43,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,4,Solitary,Apidae,Nomada,2.41,1.37,,
3Chp41,0022-06-02,1,Chipman1,semi,46.721549,-117.153,4,Solitary,Apidae,Nomada,1.74,1.07,,
3Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Nomada,2.19,1.28,,
3Ckk21,0022-06-07,1,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Nomada,2.06,1.22,,
3Hut31,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Apidae,Nomada,2.31,1.51,,
3Hut41,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Apidae,Nomada,3.42,2.13,,
3Kam11,0022-06-15,1,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Apidae,Nomada,3.5,2.36,,
3Kam12,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Apidae,Nomada,2.75,1.74,,
3Kam22,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Apidae,Nomada,2.72,1.86,red,red
42Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Nomada,2.13,1.21,,
4Aso43,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,4,Solitary,Apidae,Nomada,2.36,1.32,,
4Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Nomada,2.31,1.29,,
4Ckk21,0022-06-07,1,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Nomada,1.98,1.27,,
4Kam22,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Apidae,Nomada,2.08,1.1,red,red
5Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Nomada,2.24,1.18,,
5Ckk21,0022-06-07,1,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Nomada,2.09,1.29,,
5Kam22,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Apidae,Nomada,2.41,1.3,red,red
5Kam32,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Apidae,Nomada,2.19,1.43,,
6Aso41,0022-06-08,1,Asotin,natural,46.26055038,-117.29982,4,Solitary,Apidae,Nomada,2.42,1.53,,
6Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Nomada,1.82,0.97,,
6Ckk21,0022-06-07,1,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Nomada,2.6,1.68,,
7Chp31,0022-06-02,1,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Nomada,1.55,0.91,,
7Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Nomada,2.1,1.15,,
7Ckk21,0022-06-07,1,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Nomada,2.35,1.52,,
8Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Nomada,1.97,1.06,,
8Ckk21,0022-06-07,1,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Nomada,2.57,1.75,,
9Ckk21,0022-06-07,1,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Nomada,2.47,1.46,,
10Aso12,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,1,Solitary,Colletidae,Colletes,2.71,1.82,,
13Kam22,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Colletidae,Colletes,2.94,2.13,,
4Kam12,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Colletidae,Colletes,2.89,2.18,,
4Kam23,0022-07-19,3,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Colletidae,Colletes,2.92,2.19,,
6Chp12,0022-07-05,2,Chipman1,semi,46.721549,-117.153,1,Solitary,Colletidae,Colletes,2.9,2.28,,
10Ck22,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,2,Solitary,Colletidae,Hylaeus,1.35,1.03,,
12Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Colletidae,Hylaeus,1.25,1.01,,
1Span32,0022-07-06,2,Spangle,natural,47.397378,-117.488876,3,Solitary,Colletidae,Hylaeus,1.61,1.22,,
1Span42,0022-07-06,2,Spangle,natural,47.397378,-117.488876,4,Solitary,Colletidae,Hylaeus,1.66,1.31,,
2Kam23,0022-07-19,3,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Colletidae,Hylaeus,1.17,0.84,,
4Ckk32,0022-06-27,2,Clark2,natural,46.835963,-117.220154,3,Solitary,Colletidae,Hylaeus,1.33,1.01,,
4Plaz42,0022-07-06,2,Plaza,natural,47.397565,-117.57463,4,Solitary,Colletidae,Hylaeus,1.09,0.72,,
32Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Agapostemon,3.01,2.15,Texanus,Texanus
3Kam43,0022-07-19,3,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Halictidae,Agapostemon,2.77,1.87,,
10Kam12,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Halictidae,Dufourea,1.64,1.24,,
18Kam22,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Halictidae,Dufourea,1.75,1.4,,
5Kam23,0022-07-19,3,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Halictidae,Dufourea,2.06,1.58,,
5Kam33,0022-07-19,3,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Halictidae,Dufourea,2.19,1.74,,
6Kam23,0022-07-19,3,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Halictidae,Dufourea,2.3,1.62,,
7Kam12,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Halictidae,Dufourea,1.74,1.36,,
9Kam12,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Halictidae,Dufourea,1.69,1.12,,
10Hut41,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.89,1.31,,
10SH21,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Halictus,1.75,1.22,,
11Ck22,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,2,Solitary,Halictidae,Halictus,1.92,1.29,,
11Ckk21,0022-06-07,1,Clark2,natural,46.835963,-117.220154,2,Solitary,Halictidae,Halictus,2.59,1.58,Abdomen missing/recovered,Abdomen missing/recovered
11Hut41,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.77,1.2,,
11Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,2.39,1.85,,
11SH21,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Halictus,1.84,1.17,,
11SH41,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,4,Solitary,Halictidae,Halictus,1.89,1.3,,
12Ckk21,0022-06-07,1,Clark2,natural,46.835963,-117.220154,2,Solitary,Halictidae,Halictus,2.52,1.46,,
12Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Halictus,1.45,1.18,,
12Hut41,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.91,1.36,,
12SH21,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Halictus,1.64,1.19,,
13Hut41,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.91,1.24,,
13SH21,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Halictus,2.06,1.36,,
14Hut41,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,2,1.39,,
14Span33,0022-08-02,3,Spangle,natural,47.397378,-117.488876,3,Solitary,Halictidae,Halictus,1.76,1.16,,
15Span33,0022-08-02,3,Spangle,natural,47.397378,-117.488876,3,Solitary,Halictidae,Halictus,1.83,1.16,,
16Aso41,0022-06-08,1,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Halictus,2.45,1.93,,
16Ckk21,0022-06-07,1,Clark2,natural,46.835963,-117.220154,2,Solitary,Halictidae,Halictus,2.71,1.79,,
16Hut41,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.83,1.28,,
17Hut41,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.99,1.41,,
18Hut41,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.95,1.29,,
19Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Halictus,1.83,1.22,,
1SH11,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,1,Solitary,Halictidae,Halictus,1.82,1.23,,
1Span12,0022-07-06,2,Spangle,natural,47.397378,-117.488876,1,Solitary,Halictidae,Halictus,2.53,1.9,,
1Span13,0022-08-02,3,Spangle,natural,47.397378,-117.488876,1,Solitary,Halictidae,Halictus,2.16,1.4,,
1Span23,0022-08-02,3,Spangle,natural,47.397378,-117.488876,2,Solitary,Halictidae,Halictus,2.01,1.3,,
20Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Halictus,1.49,1,,
22SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,1.88,1.25,,
22SH41,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,4,Solitary,Halictidae,Halictus,1.75,1.32,,
24SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,1.93,1.3,,
27Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Halictus,3.21,2.06,,
28Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Halictus,2.05,2.13,,
28SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,1.92,1.31,,
29Chpp31,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Halictidae,Halictus,3.13,1.81,,
29Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Halictus,2.98,1.78,,
2Aso21,0022-06-08,1,Asotin,natural,46.26055038,-117.29982,2,Solitary,Halictidae,Halictus,1.98,1.12,,
2Plaz33,0022-08-02,3,Plaza,natural,47.397565,-117.57463,3,Solitary,Halictidae,Halictus,1.6,1.15,,
2Span13,0022-08-02,3,Spangle,natural,47.397378,-117.488876,1,Solitary,Halictidae,Halictus,1.75,1.2,,
2Span23,0022-08-02,3,Spangle,natural,47.397378,-117.488876,2,Solitary,Halictidae,Halictus,1.73,1.14,,
30Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Halictus,3.26,1.98,,
31Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Halictus,3.1,1.92,,
32Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Halictus,2.85,1.68,,
33Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Halictus,2.74,1.65,,
36Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Halictus,3.3,2.1,,
36SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,1.97,1.31,,
37SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,2,1.48,,
38SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,1.83,1.3,,
3Hut11,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Halictus,2,1.5,,
3Kam42,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Halictidae,Halictus,2.04,1.24,,
3Plaz23,0022-08-02,3,Plaza,natural,47.397565,-117.57463,2,Solitary,Halictidae,Halictus,1.85,1.21,,
3SH32,0022-07-08,2,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,2.73,2.19,,
3SH33,0022-07-27,3,Smoot,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,1.8,1.16,,
3Span13,0022-08-02,3,Spangle,natural,47.397378,-117.488876,1,Solitary,Halictidae,Halictus,1.68,1.14,,
3Span23,0022-08-02,3,Spangle,natural,47.397378,-117.488876,2,Solitary,Halictidae,Halictus,1.84,1.14,,
42Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.7,1.67,,
47Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.61,1.65,ligatus,ligatus
47SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,2.07,1.42,,
48Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.42,1.5,ligatus,ligatus
49Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.6,1.61,ligatus,ligatus
4Chp34,0022-07-25,3,Chipman1,semi,46.721549,-117.153,4,Solitary,Halictidae,Halictus,2.44,1.31,,
