date,period,site,land_type,latitude,longitude,transect,morphogroup,family,genus,head_width,intertegular_space,in_canola,subgenus,species
2022-06-29,Post-Bloom,Aso_c,canola,46.25037,-117.26272,2,NA,NA,Apis,3.8,NA,yes,,mellifera
2022-06-29,Post-Bloom,Aso_c,canola,46.25037,-117.26272,2,NA,NA,Andrena,2.98,NA,yes,,prunorum
2022-06-29,Post-Bloom,Aso_c,canola,46.25037,-117.26272,2,NA,NA,Lasioglossum,1.33,NA,yes,,pulveris
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,3,NA,NA,Lasioglossum,1.66,NA,yes,,zephyrum
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,3,NA,NA,Lasioglossum,1.57,NA,yes,,zephyrum
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,3,NA,NA,Lasioglossum,1.65,NA,yes,,zephyrum
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,3,NA,NA,Lasioglossum,1.72,NA,yes,,zephyrum
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,3,NA,NA,Lasioglossum,1.5,NA,yes,,pulveris
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,3,NA,NA,Lasioglossum,1.16,NA,yes,(Dialictus),
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,3,NA,NA,Lasioglossum,1.52,NA,yes,,zephyrum
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,3,NA,NA,Lasioglossum,1.42,NA,yes,,zephyrum
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,3,NA,NA,Lasioglossum,1.49,NA,yes,,zephyrum
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,3,NA,NA,Sphecodes,1.71,NA,yes,,B
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,3,NA,NA,Lasioglossum,1.35,NA,yes,,pulveris
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,3,NA,NA,Lasioglossum,1.56,NA,yes,,pulveris
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,1,NA,NA,Lasioglossum,1.35,NA,yes,,pulveris
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,1,NA,NA,Lasioglossum,1.47,NA,yes,,punctatoventre
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,2,NA,NA,Lasioglossum,1.27,NA,yes,,pulveris
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,2,NA,NA,Lasioglossum,1.48,NA,yes,,pulveris
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,2,NA,NA,Lasioglossum,1.51,NA,yes,,pulveris
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,2,NA,NA,Lasioglossum,1.44,NA,yes,,zephyrum
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,4,NA,NA,Lasioglossum,1.68,NA,yes,,zephyrum
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,4,NA,NA,Lasioglossum,1.5,NA,yes,,pulveris
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,4,NA,NA,Lasioglossum,1.5,NA,yes,,pulveris
2022-07-26,Post-Bloom,Clark1_c,canola,NA,NA,4,NA,NA,Lasioglossum,1.39,NA,yes,,pulveris
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,2,NA,NA,Anthophora,3.93,NA,yes,,urbana
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,2,NA,NA,Lasioglossum,NA,NA,yes,,prasinogaster
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,2,NA,NA,Lasioglossum,1.49,NA,yes,,prasinogaster
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,2,NA,NA,Lasioglossum,1.37,NA,yes,,pulveris
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,2,NA,NA,Lasioglossum,1.46,NA,yes,,prasinogaster
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,2,NA,NA,Halictus,1.83,NA,yes,,confuscus
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,2,NA,NA,Lasioglossum,1.45,NA,yes,,prasinogaster
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,2,NA,NA,Lasioglossum,1.21,NA,yes,(Dialictus),
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,2,NA,NA,Lasioglossum,1.42,NA,yes,,prasinogaster
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,3,NA,NA,Andrena,3.1,NA,yes,,prunorum
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,3,NA,NA,Andrena,3.11,NA,yes,,prunorum
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,3,NA,NA,Andrena,2.9,NA,yes,,prunorum
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,3,NA,NA,Andrena,3.2,NA,yes,,prunorum
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,3,NA,NA,Lasioglossum,1.51,NA,yes,,prasinogaster
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,3,NA,NA,Lasioglossum,1.62,NA,yes,,prasinogaster
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,3,NA,NA,Lasioglossum,1.45,NA,yes,,prasinogaster
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,3,NA,NA,Lasioglossum,1.46,NA,yes,,nigroviride
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,1,NA,NA,Nomada,2.73,NA,yes,,
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,1,NA,NA,Lasioglossum,1.58,NA,yes,,punctatoventre
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,4,NA,NA,Andrena,3.11,NA,yes,,prunorum
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,4,NA,NA,Andrena,3.15,NA,yes,,prunorum
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,4,NA,NA,Andrena,3.05,NA,yes,,prunorum
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,4,NA,NA,Andrena,3.18,NA,yes,,prunorum
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,4,NA,NA,Andrena,3.22,NA,yes,,prunorum
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,4,NA,NA,Andrena,3.14,NA,yes,,prunorum
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,4,NA,NA,Andrena,3,NA,yes,,prunorum
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,4,NA,NA,Andrena,3.16,NA,yes,,prunorum
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,4,NA,NA,Lasioglossum,1.49,NA,yes,,prasinogaster
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,4,NA,NA,Lasioglossum,1.55,NA,yes,,pulveris
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,4,NA,NA,Lasioglossum,1.49,NA,yes,,prasinogaster
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,4,NA,NA,Lasioglossum,1.53,NA,yes,,prasinogaster
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,4,NA,NA,Lasioglossum,1.46,NA,yes,(Dialictus),
2022-07-11,Peak-Bloom,Smoot_c,canola,NA,NA,4,NA,NA,Sphecodes,1.83,NA,yes,,B
2022-07-26,Post-Bloom,Clark2_c,canola,NA,NA,1,NA,NA,Lasioglossum,1.32,NA,yes,(Dialictus),
2022-07-26,Post-Bloom,Clark2_c,canola,NA,NA,1,NA,NA,Lasioglossum,1.67,NA,yes,,tenax
2022-07-26,Post-Bloom,Clark2_c,canola,NA,NA,2,NA,NA,Megachile,2.62,NA,yes,,angelarum
2022-07-26,Post-Bloom,Clark2_c,canola,NA,NA,2,NA,NA,Lasioglossum,1.82,NA,yes,,zephyrum
2022-07-26,Post-Bloom,Clark2_c,canola,NA,NA,2,NA,NA,Lasioglossum,1.32,NA,yes,,zephyrum
2022-07-26,Post-Bloom,Clark2_c,canola,NA,NA,3,NA,NA,Megachile,2.69,NA,yes,,rotundata
2022-07-26,Post-Bloom,Clark2_c,canola,NA,NA,3,NA,NA,Sphecodes,1.36,NA,yes,,C
2022-07-26,Post-Bloom,Clark2_c,canola,NA,NA,3,NA,NA,Lasioglossum,1.46,NA,yes,,zephyrum
2022-07-26,Post-Bloom,Clark2_c,canola,NA,NA,4,NA,NA,Nomada,2.91,NA,yes,,A
2022-07-20,Post-Bloom,Clark2_c,canola,NA,NA,4,NA,NA,Lasioglossum,1.38,NA,yes,,tenax
2022-07-20,Post-Bloom,Clark2_c,canola,NA,NA,4,NA,NA,Lasioglossum,1.45,NA,yes,,prasinogaster
2022-07-20,Post-Bloom,Clark2_c,canola,NA,NA,4,NA,NA,Ceratina,1.57,NA,yes,,acantha
2022-07-20,Post-Bloom,Clark2_c,canola,NA,NA,4,NA,NA,Lasioglossum,1.22,NA,yes,,tenax
2022-07-20,Post-Bloom,Clark2_c,canola,NA,NA,4,NA,NA,Lasioglossum,1.3,NA,yes,,tenax
2022-07-20,Post-Bloom,Clark2_c,canola,NA,NA,4,NA,NA,Lasioglossum,1.15,NA,yes,(Dialictus),
2022-07-20,Post-Bloom,Clark2_c,canola,NA,NA,4,NA,NA,Sphecodes,1.27,NA,yes,,C
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Nomada,3.44,NA,yes,,A
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Sambuci,2.65,NA,yes,,
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Andrena,3.82,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Andrena,3.83,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Andrena,3.79,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Andrena,3.68,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Andrena,3.8,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Andrena,3.27,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Apis,3.55,NA,yes,,mellifera
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Lasioglossum,2.5,NA,yes,,pacifica
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Andrena,3.11,NA,yes,,scurra
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Nomada,2.62,NA,yes,,C
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Lasioglossum,1.35,NA,yes,,tenax
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Lasioglossum,1.25,NA,yes,,pulveris
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Lasioglossum,1.35,NA,yes,,pulveris
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Hylaeus,1.06,NA,yes,,mesillae
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Lasioglossum,1.42,NA,yes,,pulveris
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Halictus,1.61,NA,yes,,tuipautitus
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Lasioglossum,1.93,NA,yes,,quebescens
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Andrena,2.49,NA,yes,,knuthiana
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Ceratina,1.74,NA,yes,,acantha
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Lasioglossum,1.25,NA,yes,,incompletum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Herides,1.62,NA,yes,,occidentalis
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Lasioglossum,1.27,NA,yes,,incompletum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Lasioglossum,1.51,NA,yes,,pulveris
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Sphecodes,3.39,NA,yes,,B
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Lasioglossum,1.32,NA,yes,,pulveris
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Hylaeus,1.29,NA,yes,,granolatus
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Lasioglossum,1.28,NA,yes,,pulveris
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Lasioglossum,1.2,NA,yes,,sandhousiellum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Lasioglossum,1.4,NA,yes,,pulveris
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Lasioglossum,1.42,NA,yes,,tenax
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Hylaeus,1.21,NA,yes,,granolatus
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Lasioglossum,1.15,NA,yes,,helianthi
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Sphecodes,1.41,NA,yes,,C
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,1,NA,NA,Lasioglossum,1.11,NA,yes,(Dialictus),
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Andrena,3.57,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Andrena,3.75,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Andrena,3.67,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Andrena,3.75,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Andrena,3.75,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Andrena,3.68,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Andrena,3.79,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Andrena,3.58,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Agapostemon,3.11,NA,yes,,uiresceus
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Lasioglossum,2.39,NA,yes,,sisymbrii
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Lasioglossum,1.19,NA,yes,,sandhousiellum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Ceratina,1.63,NA,yes,,acantha
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Lasioglossum,1.36,NA,yes,,pulveris
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Hylaeus,1.12,NA,yes,,granolatus
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Lasioglossum,1.36,NA,yes,,pulveris
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Sphecodes,1.25,NA,yes,,C
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Lasioglossum,1.13,NA,yes,,helianthi
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Lasioglossum,1.35,NA,yes,,pulveris
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Hylaeus,1.31,NA,yes,,granolatus
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Ceratina,1.7,NA,yes,,acantha
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Lasioglossum,1.4,NA,yes,,zephyrum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Lasioglossum,1.36,NA,yes,,pulveris
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Hylaeus,1.17,NA,yes,,granolatus
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Lasioglossum,1.23,NA,yes,,sandhousiellum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,2,NA,NA,Hylaeus,1.32,NA,yes,,granolatus
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,4,NA,NA,Andrena,3.7,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,4,NA,NA,Andrena,3.66,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,4,NA,NA,Lasioglossum,1.45,NA,yes,,tenax
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,4,NA,NA,Ceratina,1.93,NA,yes,,acantha
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,4,NA,NA,Heriades,1.57,NA,yes,,occidentalis
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,4,NA,NA,Ceratina,1.5,NA,yes,,acantha
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,4,NA,NA,Halictus,1.93,NA,yes,,tuipautitus
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,4,NA,NA,Lasioglossum,1.52,NA,yes,,pulveris
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,4,NA,NA,Lasioglossum,1.16,NA,yes,,sandhousiellum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,4,NA,NA,Ceratina,1.44,NA,yes,,acantha
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,4,NA,NA,Lasioglossum,1.17,NA,yes,,helianthi
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,4,NA,NA,Lasioglossum,1.31,NA,yes,,nigroviride
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,4,NA,NA,Ceratina,1.35,NA,yes,,acantha
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,4,NA,NA,Halictus,1.71,NA,yes,,tuipautitus
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,4,NA,NA,Lasioglossum,1.18,NA,yes,,incompletum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,4,NA,NA,Ceratina,NA,NA,yes,,acantha
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,4,NA,NA,Lasioglossum,1.31,NA,yes,,sandhousiellum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,4,NA,NA,Ceratina,1.61,NA,yes,,acantha
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,4,NA,NA,Ceratina,1.37,NA,yes,,acantha
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,4,NA,NA,Lasioglossum,1.21,NA,yes,,sandhousiellum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,4,NA,NA,Lasioglossum,1.13,NA,yes,,helianthi
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Andrena,3.64,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Andrena,3.7,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Andrena,3.85,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Andrena,3.47,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Andrena,3.58,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Andrena,3.84,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Andrena,2.88,NA,yes,,scurra
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Andrena,3.43,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Andrena,3.72,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Apis,3.56,NA,yes,,mellifera
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Andrena,3.02,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Megachile,2.83,NA,yes,,rotundata
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Andrena,2.99,NA,yes,,prunorum
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Lasioglossum,1.5,NA,yes,,pulveris
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Sphecodes,2.16,NA,yes,,B
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Lasioglossum,1.82,NA,yes,,quebescens
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Lasioglossum,1.55,NA,yes,,pulveris
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Hylaeus,1.49,NA,yes,,leptocephalus
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Lasioglossum,1.25,NA,yes,,tenax
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Ceratina,1.51,NA,yes,,acantha
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Hylaeus,1.06,NA,yes,,mesillae
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Lasioglossum,1.5,NA,yes,,prasinogaster
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Lasioglossum,1.07,NA,yes,,nigroviride
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Heriades,1.54,NA,yes,,occidentalis
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Hylaeus,1.23,NA,yes,,granolatus
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Hylaeus,1.32,NA,yes,,granolatus
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Ceratina,1.39,NA,yes,,acantha
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Halictus,1.72,NA,yes,,tuipautitus
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Lasioglossum,1.29,NA,yes,,tenax
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Lasioglossum,1.33,NA,yes,,pulveris
2022-07-20,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Hylaeus,1.22,NA,yes,,granolatus
2022-06-28,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Lasioglossum,1.41,NA,yes,,prasinogaster
2022-06-28,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Lasioglossum,1.25,NA,yes,,sandhousiellum
2022-06-28,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Lasioglossum,1.41,NA,yes,,nigroviride
2022-06-28,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Hylaeus,1.13,NA,yes,,mesillae
2022-06-28,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Lasioglossum,NA,NA,yes,,pulveris
2022-06-28,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Lasioglossum,1.48,NA,yes,,prasinogaster
2022-06-28,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Heriades,1.48,NA,yes,,occidentalis
2022-06-28,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Halictus,1.65,NA,yes,,tuipautitus
2022-06-28,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Hylaeus,1.14,NA,yes,,granolatus
2022-06-28,Post-Bloom,Hutch_c,canola,46.38152,-117.87861,3,NA,NA,Lasioglossum,1.17,NA,yes,(Dialictus),
2022-06-28,Peak-Bloom,OD_c,canola,46.76809,-117.04099,2,NA,NA,Sphecodes,2.45,NA,yes,,A
2022-06-28,Peak-Bloom,Clark1_c,canola,46.82887,-117.14836,1,NA,NA,Andrena,3.17,NA,yes,,prunorum
2022-06-28,Peak-Bloom,Clark1_c,canola,46.82887,-117.14836,1,NA,NA,Andrena,3.16,NA,yes,,prunorum
2022-06-28,Peak-Bloom,Clark1_c,canola,46.82887,-117.14836,1,NA,NA,Andrena,3.23,NA,yes,,prunorum
2022-06-28,Peak-Bloom,Clark1_c,canola,46.82887,-117.14836,1,NA,NA,Andrena,3,NA,yes,,scurra
2022-06-28,Peak-Bloom,Clark1_c,canola,46.82887,-117.14836,1,NA,NA,Andrena,2.87,NA,yes,,scurra
2022-06-28,Peak-Bloom,Clark1_c,canola,46.82887,-117.14836,1,NA,NA,Lasioglossum,1.39,NA,yes,,nigroviride
2022-06-28,Peak-Bloom,Clark1_c,canola,46.82887,-117.14836,1,NA,NA,Halictus,1.88,NA,yes,,confuscus
2022-06-28,Peak-Bloom,Clark1_c,canola,46.82887,-117.14836,1,NA,NA,Lasioglossum,NA,NA,yes,,punctatoventre
2022-06-28,Peak-Bloom,Clark1_c,canola,46.82887,-117.14836,1,NA,NA,Lasioglossum,1.4,NA,yes,,incompletum
2022-06-28,Peak-Bloom,Clark1_c,canola,46.82887,-117.14836,1,NA,NA,Andrena,3.72,NA,yes,,prunorum
2022-06-28,Peak-Bloom,Clark1_c,canola,46.82887,-117.14836,1,NA,NA,Nomada,2.4,NA,yes,,B
2022-06-28,Peak-Bloom,Clark1_c,canola,46.82887,-117.14836,1,NA,NA,Sphecodes,2.45,NA,yes,,A
2022-06-28,Peak-Bloom,Clark1_c,canola,46.82887,-117.14836,1,NA,NA,Lasioglossum,1.41,NA,yes,,nigroviride
2022-06-28,Peak-Bloom,Clark1_c,canola,46.82887,-117.14836,1,NA,NA,Lasioglossum,1.57,NA,yes,,punctatoventre
2022-06-28,Peak-Bloom,Clark1_c,canola,46.82887,-117.14836,1,NA,NA,Lasioglossum,1.35,NA,yes,,nigroviride
